时间 消耗/获得 物品名称 数量 物品位置 主属性 用途
林狗
07-17 19:37 消耗 镜姬 1 一号位5星 攻击 御魂强化
07-17 19:37 消耗 反枕 1 六号位5星 攻击加成 御魂强化
07-17 19:37 消耗 反枕 1 一号位5星 攻击 御魂强化
07-17 19:37 消耗 魍魉之匣 1 六号位5星 生命加成 御魂强化
07-17 19:37 消耗 魍魉之匣 1 五号位5星 生命 御魂强化
07-17 19:37 消耗 魍魉之匣 1 二号位5星 生命加成 御魂强化
07-17 19:37 消耗 魍魉之匣 1 一号位5星 攻击 御魂强化
07-17 19:37 消耗 地藏像 1 六号位5星 暴击伤害 御魂强化
07-17 19:37 消耗 地藏像 1 六号位5星 攻击加成 御魂强化
07-17 19:37 消耗 地藏像 1 六号位5星 防御加成 御魂强化
07-17 19:37 消耗 地藏像 1 五号位5星 生命 御魂强化
07-17 19:37 消耗 地藏像 1 四号位5星 攻击加成 御魂强化
07-17 19:37 消耗 地藏像 1 四号位5星 生命加成 御魂强化
07-17 19:37 消耗 地藏像 1 三号位5星 防御 御魂强化
07-17 19:37 消耗 地藏像 1 二号位5星 生命加成 御魂强化
07-17 19:37 消耗 地藏像 1 一号位5星 攻击 御魂强化
07-17 00:35 获得 地藏像 1 三号位5星 防御 石距获得
07-17 00:35 获得 镜姬 1 一号位6星 攻击 石距获得
07-17 00:35 获得 阴摩罗 1 三号位5星 防御 石距获得
07-17 00:35 获得 地藏像 1 二号位5星 生命加成 石距获得
07-17 00:35 获得 招财猫 1 五号位5星 生命 石距获得
07-17 00:12 获得 招财猫 1 一号位6星 攻击 商店兑换
大号
07-17 23:51 消耗 魍魉之匣 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 三味 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 魍魉之匣 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 魍魉之匣 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 三味 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 魍魉之匣 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 三味 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 雪幽魂 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 三味 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 三味 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 三味 1 一号位5星 攻击 御魂强化
07-17 23:51 消耗 涅槃之火 1 一号位5星 攻击 御魂强化
07-17 23:50 获得 火灵 1 四号位6星 生命加成 神秘商店购买
07-17 23:46 获得 网切 1 六号位6星 生命加成 御魂副本
07-17 23:45 获得 鸣屋 1 二号位5星 生命加成 御魂副本
07-17 23:42 获得 雪幽魂 1 三号位5星 防御 御魂副本
07-17 23:41 获得 鸣屋 1 四号位5星 防御加成 御魂副本
07-17 23:41 获得 雪幽魂 1 一号位5星 攻击 御魂副本
07-17 23:38 获得 雪幽魂 1 二号位5星 攻击加成 御魂副本
07-17 23:36 获得 鸣屋 1 六号位5星 防御加成 御魂副本
07-17 23:36 获得 鸣屋 1 二号位5星 速度 御魂副本
07-17 23:33 获得 雪幽魂 1 六号位5星 暴击伤害 御魂副本
07-17 23:22 获得 网切 1 六号位5星 生命加成 御魂副本
07-17 21:07 获得 轮入道 1 六号位5星 攻击加成 
07-17 21:07 获得 轮入道 1 三号位5星 防御 
07-17 09:29 获得 针女 1 五号位5星 生命 
07-17 09:28 获得 鸣屋 1 四号位6星 防御加成 
07-17 09:28 获得 破势 1 六号位6星 防御加成 
07-17 00:34 获得 三味 1 五号位6星 生命 商店兑换
07-17 00:19 获得 狰 1 四号位6星 防御加成 商店兑换
小号
07-17 23:46 获得 鸣屋 1 一号位5星 攻击 御魂副本
07-17 23:42 获得 地藏像 1 四号位5星 攻击加成 御魂副本
07-17 23:40 获得 地藏像 1 一号位5星 攻击 御魂副本
07-17 23:39 获得 鸣屋 1 二号位5星 攻击加成 御魂副本
07-17 23:39 获得 鸣屋 1 五号位5星 生命 御魂副本
07-17 23:35 获得 鸣屋 1 四号位5星 效果命中 御魂副本
07-17 23:35 获得 地藏像 1 二号位5星 攻击加成 御魂副本
07-17 23:33 获得 网切 1 六号位5星 生命加成 御魂副本
07-17 22:37 获得 网切 1 一号位5星 攻击 
07-17 22:37 获得 狰 1 四号位5星 攻击加成 
